001_0016,1.49858,-16.3702,2.77029,7.72754,-3.70571,5.31789,8.18121,-5.01174,8.45427,20.2869,-9.01137,9.56569,-14.3602,18.2371,10.0185,23.3216,20.1946,-17.4412,7.69232,-13.519,-0.203077,-12.9944,14.1753,17.9162,-8.99898,-6.10904,37.7672,6.34363,28.6881,-27.2391,-32.9826,-8.66173
001_0017,-1.98408,-1.90347,-5.98716,-7.65055,-2.7392,5.98899,0.696049,10.5345,7.80286,3.03477,5.91149,8.76153,1.49219,7.70025,9.73541,1.90215,6.08796,-3.5902,5.5622,-9.48506,15.1681,-12.5766,9.49012,13.2466,1.28721,-3.75897,26.2381,-3.69271,40.796,-10.7677,-10.9972,-6.32056
001_0018,0.360679,3.74543,-7.52571,-6.19288,3.04647,25.8594,2.3009,-5.1839,11.0242,-2.79327,12.9799,1.18178,0.312613,15.623,-2.47138,10.6602,21.1637,-5.59618,6.13393,-27.523,1.8341,-19.0109,5.20705,2.01138,8.95134,14.5883,24.5687,2.49665,18.5758,-24.8617,-4.55142,17.2609
001_0019,3.8602,-6.6539,4.17879,1.98324,-0.856856,12.3977,17.0209,-4.88353,18.4461,20.4501,-14.2193,11.5535,-10.4973,14.6928,16.9034,19.9294,12.2791,-8.4373,0.359595,-15.1576,-6.2395,-8.45772,9.96159,6.93881,-10.8828,-9.03205,36.0982,2.79448,12.4864,-32.3557,-27.9112,-16.4088
001_0020,7.61006,-11.836,11.4711,-6.31901,-2.62967,29.2091,12.6424,-13.0679,16.3043,16.8935,1.52271,2.74277,-1.64025,12.3535,11.3415,39.696,22.6925,-11.4078,2.47413,-26.7835,-8.81944,11.1227,15.5475,7.38436,-28.9886,-6.09976,4.41296,7.34099,-1.07848,-54.5039,-3.98335,-9.69701
001_0021,-8.31681,-9.44241,8.54798,1.36072,-1.91652,23.4558,23.7487,-14.997,13.2196,21.1831,-12.236,11.4905,-12.4391,22.41,5.18198,29.4922,11.7451,-5.21233,3.87168,-32.8213,-6.70676,-1.67236,-4.0092,15.8492,-1.62003,3.14491,36.9083,5.71142,3.45958,-38.8823,-3.20976,-9.32991
001_0022,3.8239,-9.32909,-0.185067,1.51577,6.5578,12.0567,5.19294,2.68536,7.79409,14.873,-15.7151,8.47618,-6.36534,10.2068,15.9904,22.8059,17.3631,-8.25015,11.2116,-5.64794,3.55768,-4.71972,8.18648,19.5234,-14.2332,-5.94665,38.1099,4.58415,31.9932,-33.1296,-23.9198,-13.4385
001_0023,-0.478038,7.6033,7.84903,0.449887,-2.5704,2.62672,3.64853,5.74982,2.39637,-3.31544,-2.07393,15.3001,7.54352,7.2864,15.9473,19.7385,1.94524,-15.082,11.4731,-2.17795,-6.726,-21.9825,-0.464311,-1.70106,-5.85453,-0.535113,12.3988,-4.65806,26.8412,-8.1411,-6.41183,11.7126
001_0024,-4.46808,-8.63144,6.29607,3.35079,-7.48748,6.27613,20.8236,-1.12489,14.3359,9.57796,-12.1087,4.5543,-10.3993,3.47423,13.4236,7.56919,2.769,-10.9862,-3.7192,-22.92,-6.26025,-8.77793,10.514,4.78615,3.0361,-6.31034,26.7257,-3.23224,3.5712,-24.2723,-12.4035,-1.09761
001_0025,-4.28652,-7.88129,2.17213,-7.13987,2.89842,13.9793,10.4189,2.95211,9.41004,20.1872,-9.58401,11.3952,-5.45155,10.7443,6.80065,17.5456,22.5564,-7.85701,11.2944,-10.3599,4.93831,-16.2477,13.2168,10.8229,-14.7811,-8.47507,31.1906,6.37255,38.9091,-18.9845,-17.5621,-25.3953
001_0026,-2.53981,-8.94174,3.3399,4.13313,-2.63004,15.8264,8.0873,0.871115,18.2786,20.7859,-20.8918,13.3436,-13.7295,9.70301,8.9549,16.0764,15.1363,-8.64307,7.19513,-12.233,1.93739,-9.28321,15.9864,21.7286,-15.4192,0.437432,43.9616,10.4219,25.5858,-41.6892,-20.2778,-9.0392
001_0027,-1.75654,-5.19181,5.9715,1.09948,5.41983,4.05539,4.84834,5.6471,1.57345,6.96445,-10.6861,-3.76979,11.9495,12.4747,7.30972,14.9003,12.7083,-1.51374,12.1213,-16.9359,3.09778,-11.0095,1.45595,-4.13234,2.27513,-4.85108,5.10685,0.445468,7.74481,-29.7683,7.38482,7.6216
001_0028,-1.70843,-6.41935,5.86671,-2.12373,1.13435,18.9521,18.3626,-7.65978,17.9924,19.2879,-20.0913,8.28856,-7.67437,16.8136,9.87941,28.5366,28.3212,-9.05069,14.1886,-19.1157,-0.545503,-15.9381,6.20565,15.9141,-6.4252,-6.34388,32.6019,9.11184,2.8461,-43.5716,-27.0529,-17.4359
001_0029,1.73925,-11.6535,1.28729,9.23681,-2.57025,11.3607,3.44081,0.256258,9.88167,18.1644,0.998438,16.8774,-4.67069,19.612,2.11923,16.271,20.376,-13.4207,13.5792,-13.9903,7.74834,-7.60656,8.99371,17.4782,-9.06693,-0.906414,44.3586,5.95531,29.93,-30.4194,-33.5449,-17.9827
001_0030,-2.84144,-11.3239,10.6049,0.149862,-8.23713,19.0954,12.7307,6.784,10.7057,21.0759,-2.55495,24.0956,-5.67192,22.5288,5.68768,19.6042,29.7716,-22.0261,17.8242,-11.5977,6.26819,-12.0762,12.6173,24.2503,-11.8461,-1.41802,45.5668,10.8973,33.9576,-43.9694,-42.1397,-12.3638
001_0031,3.3032,-8.48503,4.88779,-3.4074,-6.14304,16.8958,8.32175,7.02589,2.95109,9.66118,0.949529,12.6676,-0.474889,10.6232,8.13713,7.21194,11.843,-20.3739,8.27486,0.651499,5.37309,-11.3225,11.8225,14.6612,-7.10953,-5.7007,32.9563,1.96507,37.3977,-28.0175,-24.7258,-0.487742
001_0033,0.598301,-5.62429,6.14803,0.455661,-5.662,6.92411,8.23264,2.54726,14.5991,18.6897,-9.35854,9.08247,-1.19353,11.3934,6.92089,5.34903,18.7026,-13.8462,10.3402,-7.06597,6.78606,-6.55542,10.2177,19.9868,-7.09145,-1.3333,36.6773,8.99269,37.2413,-20.3292,-25.0747,-7.15649
001_0034,-2.63685,-5.50629,-3.2531,-2.99816,-6.57332,6.68462,10.9511,4.24868,8.05587,12.8112,-16.7443,0.314626,-9.87792,22.2669,4.66576,7.94406,15.3976,-10.3025,4.1168,-19.5763,-7.14355,-13.3621,2.75349,18.525,-7.25218,0.861209,33.0456,11.2578,15.0787,-34.8162,-18.4111,-8.58414
001_0035,-0.401075,-13.0617,10.7651,-6.26295,-3.87119,16.11,16.865,-4.28594,14.7263,26.6445,-14.373,14.8622,-9.32265,13.0353,11.5804,26.9416,21.4812,-18.1854,11.6315,-14.9207,2.03106,-9.74753,15.2022,21.2525,-6.93881,-5.44052,41.1972,5.74763,27.871,-43.3272,-36.0463,-0.775845
001_0036,8.20727,0.874431,12.1056,9.02258,0.900998,15.2842,-0.488633,-13.6115,25.5773,22.4713,-19.9743,16.5721,0.210244,7.88234,9.03594,2.00648,16.6837,-21.0764,19.2742,-6.81665,-9.15171,-11.9138,15.9258,18.8233,-36.5475,-7.71246,39.63,19.8673,4.86569,-51.9269,-32.5519,-4.13131
001_0037,-11.8951,-11.5655,-3.09961,-8.40792,13.7895,13.0454,6.49503,-2.4846,17.7653,13.1712,-6.32506,3.50735,-17.6287,33.4198,13.5206,29.1928,34.0105,-9.23391,2.85541,-36.6024,-15.7067,-16.2652,-6.03746,18.8375,-7.35263,3.43007,39.4004,8.42592,2.74984,-52.2228,-36.2699,5.48763
001_0039,3.57497,-6.38609,0.026166,-1.95497,-0.458927,22.8675,18.1813,2.45077,17.7753,15.4721,-11.6949,14.2421,-13.2614,6.92173,17.1691,19.225,28.6324,-13.8012,12.7336,-19.3391,-1.33381,-13.6412,12.5806,24.0034,-14.038,-4.13615,40.1447,11.4793,32.525,-41.9584,-40.5323,-14.3938
001_0040,11.3932,8.49223,-2.72382,-1.68425,5.08846,25.8293,5.26626,-6.17912,16.0078,14.9367,-4.94341,5.66927,-2.57176,20.5828,8.68892,29.6013,24.2543,4.77818,4.69144,-46.1312,2.70868,-15.595,0.82566,10.8094,0.930945,6.49967,17.6583,17.1964,6.48563,-37.644,-11.4767,-2.3596
001_0041,-2.52005,1.14385,2.17163,7.42253,3.54126,1.87294,8.50828,-3.5664,6.18248,2.23188,-1.89686,13.0509,-2.14722,6.44137,7.94733,13.9663,2.72859,-3.45286,4.72021,-10.097,-2.20732,-8.02572,-1.5039,2.67421,7.3195,5.94964,18.0339,-0.471795,25.2223,3.52954,14.5986,1.17988
001_0043,-5.38939,-8.34185,-4.63562,-4.01678,-1.02511,6.36849,9.42286,4.65438,13.037,18.0614,-7.16008,5.98736,-3.37917,8.83642,5.80754,11.5694,19.0386,-6.68373,4.72359,-10.0166,14.3273,-11.1664,12.3916,12.4201,-4.91874,-5.29603,31.7662,0.89708,42.5235,-15.3053,-15.7969,-10.6483
001_0045,4.44005,-0.525833,4.79972,7.93615,-1.176,4.22617,2.97891,2.06232,6.164,4.70608,1.05692,17.8249,-0.683268,16.5502,8.23836,19.0508,2.70576,-16.3351,7.31669,-10.3241,0.502945,-11.6163,-1.25191,0.467622,4.6493,1.63404,19.1397,-5.65578,25.9703,-12.0075,2.32825,7.43885
001_0046,-3.96302,-3.67241,-7.63542,8.72473,-9.36214,21.9514,16.6597,-2.28866,10.3812,22.6531,-8.30343,15.4249,-6.35589,28.2711,15.0449,22.9431,22.2528,-18.3329,9.25158,-20.4089,2.6972,-23.9215,15.0232,17.3818,-26.5637,-5.97913,34.7351,2.83353,23.7155,-59.5995,-33.4032,5.39108
001_0047,1.05848,-8.93811,12.082,-10.614,-5.64925,9.63146,19.1979,-1.09768,4.52012,13.579,1.37018,23.4938,-0.229605,6.18375,-6.22046,26.6802,18.5465,3.50686,-5.43682,-9.93636,-17.3192,-10.0739,24.9655,-2.94207,-26.0488,10.8154,-7.93451,8.20423,-6.20461,-43.846,-5.96494,-3.86718
001_0048,3.14536,-7.2423,-6.76256,6.69338,2.18083,20.8241,25.8649,-12.3541,14.9191,19.4204,-22.8253,10.0721,-15.4466,17.5547,12.0246,29.2734,22.3739,-8.06296,13.878,-38.675,-5.10599,-15.4699,-1.9281,12.5411,-8.00131,-0.842469,32.4511,4.60939,3.58183,-57.1207,-9.62666,-3.53763
001_0049,-4.01025,-30.5994,0.688337,-3.95883,-0.308271,34.5315,28.822,-8.61919,26.5712,39.0744,-17.1305,14.0142,-16.7165,22.8128,17.7594,40.5764,49.3328,-11.733,25.1174,-32.0684,11.8759,-32.0609,17.0088,25.6963,-24.8254,-22.5692,63.3143,14.6822,53.8762,-72.4373,-91.0807,-15.1686
001_0050,4.45024,-11.5254,-7.65024,8.32317,1.77435,29.5765,23.6807,-17.1165,21.7872,25.7327,-13.6797,12.2923,-13.2447,39.9487,12.7778,50.4111,38.1221,-2.97589,4.084,-36.3613,-4.99079,-21.2769,7.97922,17.1261,-11.8231,-2.32454,24.1597,15.392,-1.67623,-64.6427,-24.7503,-5.84579
001_0051,1.49918,12.8493,1.10375,2.77049,-3.806,8.57251,-0.287407,11.3119,-2.57656,-5.36518,6.65979,21.8622,6.24453,6.42205,15.4306,15.7813,-6.18219,-24.7217,16.1776,-2.35554,-6.82708,-27.166,-2.11082,-5.51305,-7.27132,-6.4424,16.8832,-7.73934,30.0193,-23.3778,-24.7866,24.9595
001_0052,20.6694,-13.8571,-0.147092,3.58972,8.54104,27.6849,37.8559,-7.58239,29.6047,31.1719,1.53031,16.8507,-20.3401,30.349,14.0949,43.7098,43.4224,-16.7685,16.7228,-39.9505,-5.09421,-29.563,15.1161,13.1654,-9.69533,-4.16676,39.642,-0.931436,2.52984,-66.1317,-38.8448,9.50168
001_0053,-4.19246,-9.42534,-6.72475,6.87126,2.14063,20.6141,19.8,-3.86385,14.6112,23.1066,-11.7379,16.324,-12.0546,21.5368,15.8956,38.7235,22.0867,-9.31775,19.796,-20.4822,0.529797,-27.2762,12.634,5.78786,-15.7404,-10.5295,44.3365,6.90158,33.7201,-39.679,-30.6991,-2.60746
001_0054,-5.363,-11.6551,6.08475,9.49394,0.115884,19.4074,17.6331,-2.31854,18.5123,13.6393,-12.7619,15.6513,-1.4027,19.2288,9.89681,22.8269,22.0814,-7.072,9.36579,-14.7971,1.14695,-9.18857,1.10631,14.1542,-7.01136,3.05466,38.8467,3.61334,28.4628,-35.2269,-11.8366,-5.88764
001_0055,-3.37074,-3.38972,-7.63366,8.05788,14.1998,17.6491,12.0382,-7.21012,12.7824,16.9959,-19.4785,7.00981,-12.9058,3.93768,13.167,26.1356,24.9779,-11.3641,16.2916,-11.9016,-2.42846,-2.34171,16.6181,21.8609,-26.035,-4.88861,9.30538,-1.15687,9.13445,-44.8522,-53.1603,4.084
001_0056,-6.59374,-6.24426,-3.4442,2.82958,-2.27445,8.6903,11.0528,-3.56393,4.21069,10.357,-6.67779,17.1947,-1.52637,5.9543,6.82225,16.5655,9.56785,-16.6069,10.3679,-12.9386,-9.74699,-2.21713,-5.07954,-2.76515,-10.3415,1.38237,17.0692,-0.751053,9.87441,-25.1893,10.7172,6.72364
001_0057,14.2723,-5.50014,10.9234,-9.97763,-10.6674,23.6411,-2.72998,-5.37822,5.38226,-6.35628,-11.4912,6.31066,-12.9143,1.24308,15.6426,21.6996,14.0729,-2.7161,11.4931,-17.7147,-7.96843,-6.45988,-10.2684,21.3973,10.5992,10.901,5.22378,16.3906,-2.70332,-34.3856,-24.988,3.10732
001_0059,-5.34325,-9.73821,5.68011,8.31519,-0.0786625,10.7376,17.2096,-2.55928,15.9402,18.222,-12.4774,13.2027,-7.47822,5.37419,13.7665,22.0159,14.3792,-11.9093,6.49556,-18.8764,-0.727156,-7.3423,4.91147,8.37429,1.91939,3.16221,34.0772,1.2325,25.1786,-14.5065,-5.29366,-7.99206
001_0060,-2.8914,-25.4447,14.9447,-7.26211,-0.196728,35.9898,29.4673,-9.98058,38.9343,53.6558,-22.877,12.655,-15.0871,31.1987,17.1809,38.4136,52.016,-21.7829,18.1429,-29.8613,-3.80884,-28.5539,19.205,33.2986,-41.9514,-11.9955,69.3767,13.9825,38.6423,-79.5741,-65.0318,-4.30178
002_0001,2.43761,7.0633,12.55,-3.66859,9.99213,2.32449,0.634997,0.440757,-6.07907,-8.4644,-1.38385,-8.2266,-18.6119,-11.1375,4.22638,-3.28948,4.53631,-5.71708,-13.7229,-11.7493,-17.166,0.152174,5.11275,7.69958,-21.7443,-14.7041,-7.35646,-3.0204,18.158,18.0191,15.6083,-13.9613
002_0002,-6.15681,2.99695,17.7143,-1.39344,-0.274156,-5.7553,2.0358,4.45832,-4.13414,-2.89211,3.23172,-0.975943,-8.92518,-3.37666,12.352,-2.90149,3.04545,-9.9919,-7.37617,2.6377,-3.4578,-8.92062,-0.0346857,8.39672,-14.4129,-8.05992,1.96708,-9.3852,29.2342,12.1489,8.73186,-14.7223
002_0003,-7.79897,5.93012,28.25,-5.97336,-5.73666,-11.0389,-9.89483,-0.417461,2.93304,-6.71255,7.94974,-11.423,1.95749,-14.6416,25.2141,5.94875,19.696,-6.46668,-34.0401,-9.88733,-17.6137,-20.5735,-15.1195,5.24353,-23.7307,2.18214,-17.397,-22.5305,2.90843,20.1107,11.3057,-14.2891
002_0004,-4.34008,4.06501,18.1941,5.72106,3.06109,-6.51543,-4.18501,1.6459,-5.86463,-1.10253,-0.0718827,-1.16553,1.586,-3.61977,2.96356,4.05384,-2.92394,-0.893505,3.04872,7.91338,-6.3433,-12.173,1.84649,0.461225,-3.26005,6.35505,4.58481,-7.96143,19.4122,7.71315,27.3294,2.74962
002_0005,-9.78152,0.700935,25.9153,-15.2137,2.13323,-8.27214,-2.46991,3.50226,-1.6281,-3.67301,8.93627,-5.92871,-11.243,-11.8591,16.7201,3.2787,4.12605,-4.51639,-20.7278,-13.941,-21.1405,-6.59445,-24.4392,16.0211,-6.77812,3.40721,-0.504703,-14.4537,8.12257,12.9576,20.5345,2.15496
002_0006,-11.2629,-8.98081,-2.89876,-4.15387,1.57667,-11.6894,-0.359737,-4.36222,-14.4389,5.3586,-10.3413,-5.05286,6.5433,-9.88887,-0.799391,0.293635,-2.62072,19.8635,-4.88793,-3.75002,-3.14757,-23.6813,10.7185,9.98023,-6.18363,6.65071,-15.6077,7.00243,-0.0589618,-8.90145,21.1368,14.2346
002_0007,-1.97106,-2.43803,7.31338,-8.22911,4.82475,0.447061,-1.21711,2.75573,-4.8927,-8.30407,-0.221215,-3.9674,-16.39,-4.23531,0.205798,-2.27522,8.30047,2.63565,-2.19487,0.616747,1.11783,2.18525,9.5361,9.50889,-7.25093,-8.55461,-5.96613,0.306653,34.7615,9.4908,18.1992,-17.8932
002_0011,4.75267,-3.40965,4.28916,-5.36849,-4.84869,-3.14087,-5.71017,2.11882,0.00745482,-3.20105,9.71316,-2.96631,1.1263,-5.19893,4.68166,-8.39875,1.74114,-5.90366,-5.39417,4.00465,7.82635,-0.529306,0.910487,16.9989,-3.26247,-5.36153,4.79283,-3.85605,36.0727,10.194,0.602735,-19.8496
002_0012,-1.75411,8.64747,23.6367,10.4514,1.21265,-12.4412,-12.3063,2.71477,-0.561071,-5.85322,5.15509,-4.83887,3.69649,-9.64341,15.3058,6.95712,-9.67109,-15.9424,-1.24711,3.04875,-9.58366,-13.0613,-3.87498,5.56624,-15.3867,-0.614859,-3.99956,-12.6719,12.3219,-1.94597,18.0764,-0.753133
002_0013,-6.72556,0.538455,10.5425,4.33756,4.77504,-4.81519,0.887622,2.52253,-0.991462,-4.27997,1.21698,-3.06989,-4.74956,-3.82007,11.8601,-1.26878,-3.07296,-4.03802,-8.39762,-5.45569,1.98528,-3.43547,0.789378,10.4413,-0.995967,-6.9203,7.3913,-9.98321,16.5166,13.1524,9.93905,-14.5499
002_0014,-3.58854,8.27984,17.2075,-2.28997,5.77776,-12.0459,-6.27814,4.54479,-7.5563,-9.43229,12.123,-4.2934,-7.70795,-9.16472,8.47226,7.61563,4.69981,-21.3471,-11.2827,1.18512,-20.7775,-7.85782,-14.6211,0.0172672,-10.2943,0.513511,-1.13186,-14.4613,6.34485,-0.606239,13.9207,3.66829
002_0015,-2.61436,3.57263,21.1123,4.51201,3.4684,-5.9384,2.30826,3.40338,-4.18205,-6.51311,3.22175,0.958433,-5.88036,-4.61877,8.50651,0.299919,0.850646,-10.3488,-6.35874,1.74685,-11.5931,-10.1465,0.77993,-2.52733,-8.96071,-5.79255,-3.90828,-10.343,21.464,11.9901,17.5155,-2.97301
002_0016,-0.451666,2.08668,14.2079,-6.13555,3.37454,2.49137,1.52397,1.19726,-6.59574,-4.16372,-1.62767,-5.49511,-10.8006,-9.90643,-2.94425,-4.34021,0.678031,-7.35459,-10.352,-9.94291,-11.4641,-1.12809,8.83562,12.6522,-15.1959,-12.8396,-9.39864,-4.63466,20.0894,9.17516,15.8819,-14.6696
002_0017,-1.96738,5.64226,26.2828,8.5979,4.11702,-14.0517,-4.35317,2.07404,-2.52985,-3.54597,2.31008,3.46217,-0.319882,-6.64086,16.2073,9.44829,-8.30344,-21.0089,-1.83291,0.962954,-9.29751,-7.47197,-9.9761,4.72412,-13.2742,0.932808,1.301,-14.3001,17.745,-0.951564,18.0453,-2.09355
002_0019,-9.74565,5.06531,7.97625,-3.2857,-3.81856,-4.57724,-3.3327,-3.09268,-6.58553,-8.166,1.8831,-8.36021,-9.01743,-1.76687,8.29402,3.364,-2.95717,-3.64467,-16.0602,-3.60132,-8.69231,-7.12568,-9.6972,1.84877,-5.58559,9.69609,4.13906,-7.6625,11.9937,-6.57126,23.995,5.88297
002_0020,0.794296,5.08366,28.0697,7.40263,-1.43171,-6.67123,-5.05599,-2.47218,2.05624,-6.90164,1.68331,-1.05004,4.38443,-11.4587,16.6303,6.83941,-6.00007,-13.5737,-12.1033,-0.577514,-13.7444,-7.79168,-6.60657,8.27108,-10.9107,-0.760536,-1.45483,-11.0953,13.0184,3.50315,17.7419,-6.30695
002_0021,-6.21995,7.78631,19.879,-4.20436,1.65945,-8.95144,1.65309,3.00914,-1.6299,-4.1676,6.44177,-2.64191,-5.75656,-6.70718,17.8561,3.85075,-2.29456,-12.7239,-13.0715,-1.9855,-8.75168,-11.0412,-10.2766,3.79864,-7.49591,1.57064,3.41963,-12.6151,21.7743,12.9088,16.5745,-1.93517
002_0023,-2.42983,13.3054,35.107,-0.0569938,0.396824,-12.0604,-9.78359,7.52746,-8.13189,-12.4476,9.80477,-0.423699,-4.53177,-14.1001,16.2726,9.35655,0.43862,-22.9535,-9.63802,-2.35611,-16.8072,-15.8908,-5.30273,5.21737,-27.1027,-6.20906,-1.29915,-13.254,13.3566,1.5717,16.206,-3.18045
002_0024,2.02141,2.45041,12.1389,-6.02805,-0.555377,-5.77199,-7.96318,2.78795,2.94655,-5.8195,5.28429,-15.6457,1.41335,1.50439,20.9225,9.1606,11.3102,-11.0025,-16.7288,-11.4134,-13.5917,0.0812574,-17.9958,9.76539,-8.62953,1.9555,-3.9567,-15.1275,11.3813,-3.9466,15.8729,-0.227251
002_0026,-0.337227,7.09974,-0.821836,-7.39303,1.07583,-11.2208,5.85129,0.971846,-2.53541,0.177877,10.9134,7.79064,-8.39514,-9.30285,17.396,-0.265027,0.622497,-8.0812,-4.13523,-12.5842,-18.8857,-5.32508,-17.9873,2.17625,-12.5399,1.32293,-4.77655,-12.3087,9.45478,14.3338,12.3564,16.6336
002_0027,-4.97454,-9.77159,5.20067,-7.37004,-8.4114,-10.3494,2.8245,4.13909,-15.7284,0.525385,-2.23219,-6.69426,-1.02379,-4.90316,-1.78384,-5.80124,4.15176,12.5293,-13.3533,-9.86442,-9.77909,-6.81665,-4.81512,10.429,-5.38633,-1.87749,1.33028,3.85071,-19.5123,-19.0984,9.22298,3.42578
002_0029,-0.578635,5.21102,16.4072,-5.7297,-0.275604,-0.656186,-9.96851,7.39551,12.4103,-2.08818,3.52023,-11.5182,-10.4779,-16.341,12.5339,-1.90335,7.39513,-4.90587,-18.4899,-21.1175,-13.3584,-7.35791,-34.1948,-3.09575,-9.48588,-0.169626,3.77853,-21.4218,-9.48606,21.9478,-7.19845,-10.1194
002_0030,-3.12121,9.11068,21.4341,12.168,6.02395,-10.4588,-0.929879,-0.958433,-6.22378,0.473083,8.82178,3.23712,3.77716,-9.27879,10.9637,7.2466,-4.60529,-7.2402,-3.15085,8.80358,-15.0859,-25.1472,-1.68174,-4.15883,-12.5395,7.93951,2.75141,-11.3829,23.5153,13.5768,21.6244,9.90688
002_0032,-2.89495,10.8212,22.4944,7.86192,2.70529,-16.0058,-1.07228,1.1931,-2.96017,-5.09456,1.41188,7.6864,-3.15702,-11.6139,17.3177,7.92965,0.79304,-16.0859,2.85657,6.88891,-8.26375,-8.53925,-18.9126,5.60989,-13.8837,4.98731,0.335567,-13.388,15.1421,6.41839,10.8814,6.01929
002_0033,-4.79691,-5.6064,6.81527,-0.37052,-0.481709,-8.81087,4.26749,-4.15871,-12.1689,-0.211839,2.50094,-10.1385,-1.38531,2.46389,5.78021,-1.28932,-3.12182,-0.641467,-9.72502,2.56004,-5.28822,-15.7844,-8.22057,1.15229,-9.71551,4.80784,-1.86479,-9.10927,4.37686,-5.85416,27.1326,13.9772
002_0034,-4.92547,-4.56019,-1.96317,1.14196,-6.83844,-0.543722,2.97197,-5.61434,-4.32292,-6.06278,-0.518591,-4.99882,-1.53037,-1.64324,-0.689284,1.5909,-7.08181,2.52991,-13.5938,-8.8482,9.63242,-0.368666,-2.34006,7.11738,-1.03904,8.9799,1.0145,0.931138,-3.38873,-18.116,26.5387,3.47091
002_0035,2.73411,-5.2206,3.8491,3.93486,11.4115,-4.93979,-6.36956,6.65753,-3.98434,-6.51293,-3.28027,-0.39212,-2.23945,0.92646,-13.2611,15.0185,-0.21893,-13.9027,0.96391,-1.76446,-12.8237,-5.26309,10.0284,-18.6961,-24.573,2.8202,-14.6388,-16.854,4.53204,22.0043,2.31417,-10.1136
002_0036,-9.05117,1.7748,11.8586,-1.77072,-0.506348,-5.91423,-1.97876,3.54813,-2.10721,-2.74167,5.76861,-3.44141,-5.13123,-7.27339,11.525,-9.4687,2.33904,-8.26844,-8.65809,-0.846834,-5.06644,-2.79415,-12.543,18.3009,-3.90091,-2.79731,-2.56737,-4.96048,24.3942,16.4072,7.53393,-11.2812
